id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,hashtags,query,media,user_mention,url,lat,lng,in_reply_to_screen_name,in_reply_to_status_id
404192174755295232,https://twitter.com/fojo_se/status/404192174755295232,2013-11-23 10:18:18+00:00,RT @DJournalistikSH: Vakna! Livesändning: http://t.co/0leU4jrX3U #djinorden13 #djinorden2013 …men kommer att gå i att se i efterhand. Somna…,sv,4,fojo_se,djinorden13,#djinorden13,,DJournalistikSH,http://www.blogg.sh.se/datajournalistik/,,,,
404191199323762688,https://twitter.com/andersgreen/status/404191199323762688,2013-11-23 10:14:26+00:00,Tableau med Peter Grensund #djinorden13 #djinorden2013 http://t.co/tsxW2rRfmN,et,1,andersgreen,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZv5wRBIgAAklyd.jpg,,,,,,
404190551354146816,https://twitter.com/LivHaker/status/404190551354146816,2013-11-23 10:11:51+00:00,Får kikke bak gardina i Jannes Historie med @orteno fra BT på #djinorden13 #spennende!,da,1,LivHaker,djinorden13,#djinorden13,,orteno,,,,,
404190154195480576,https://twitter.com/LivHaker/status/404190154195480576,2013-11-23 10:10:16+00:00,"We are really, really, really, really, really, really important @lambrechts at #djinorden13 #funnyspeech",en,0,LivHaker,djinorden13,#djinorden13,,lambrechts,,,,,
404190146473775104,https://twitter.com/henchman/status/404190146473775104,2013-11-23 10:10:15+00:00,"RT @sisiwei: .@LivHaker says when she started in #ddj, she needed guts and patience. #djinorden13 http://t.co/75MuViwEwA",en,5,henchman,ddj,#djinorden13,https://pbs.twimg.com/media/BZvx4j5IUAAwFko.jpg,sisiwei,,,,,
404189783024758784,https://twitter.com/DJournalistikSH/status/404189783024758784,2013-11-23 10:08:48+00:00,At Bergens Tidende there are small datajournalism terror cells all over the newsroom #djinorden13,en,2,DJournalistikSH,djinorden13,#djinorden13,,,,,,,
404189493940719616,https://twitter.com/LivHaker/status/404189493940719616,2013-11-23 10:07:39+00:00,"RT @sisiwei: .@LivHaker says when she started in #ddj, she needed guts and patience. #djinorden13 http://t.co/75MuViwEwA",en,5,LivHaker,ddj,#djinorden13,https://pbs.twimg.com/media/BZvx4j5IUAAwFko.jpg,sisiwei,,,,,
404189456800182272,https://twitter.com/LivHaker/status/404189456800182272,2013-11-23 10:07:30+00:00,RT @EsaMakinen: @LivHaker @henchman presenting best practises.  #djinorden13 http://t.co/Fn3GhqwZvi,et,1,LivHaker,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZvxXU3IgAA6vLS.jpg,EsaMakinen,,,,,
404189196640092160,https://twitter.com/annalindberg/status/404189196640092160,2013-11-23 10:06:28+00:00,"@hampusbrynolf va, redan? #djinorden13",ht,0,annalindberg,djinorden13,#djinorden13,,hampusbrynolf,,,,hampusbrynolf,404187972297576448
404188207082135552,https://twitter.com/LivHaker/status/404188207082135552,2013-11-23 10:02:32+00:00,@LivHaker: Thanks for coming to our session. Download the presentation and look at our work: http://t.co/yNWg6L7sVz #djinorden13,en,1,LivHaker,djinorden13,#djinorden13,,LivHaker,http://bit.ly/SMPlabforedragDJN13,,,LivHaker,
404188133992185856,https://twitter.com/MarcusEkdahl/status/404188133992185856,2013-11-23 10:02:15+00:00,47 ton hundbajs på Norrköpings gator. NT:s knäck om hundar har många vinklar. Grymt roligt och bra  #djinorden13,sv,1,MarcusEkdahl,djinorden13,#djinorden13,,,,,,,
404187972297576448,https://twitter.com/hampusbrynolf/status/404187972297576448,2013-11-23 10:01:36+00:00,Lämnar #djinorden13 lite för tidigt. Hade varit kul att hänga mer med er alla!,sv,0,hampusbrynolf,djinorden13,#djinorden13,,,,,,,
404187861945044992,https://twitter.com/DJournalistikSH/status/404187861945044992,2013-11-23 10:01:10+00:00,Sunmoersposten's presentation from Track 2: http://t.co/IZ4CQVBVh6 #djinorden13,en,0,DJournalistikSH,djinorden13,#djinorden13,,,http://smpno.wordpress.com/foredrag/,,,,
404187560282685440,https://twitter.com/MarcusEkdahl/status/404187560282685440,2013-11-23 09:59:58+00:00,RT @EsaMakinen: Blog featuring norwegian data journalism: http://t.co/pdvuuUinaD #djinorden13,en,2,MarcusEkdahl,djinorden13,#djinorden13,,EsaMakinen,http://smpno.wordpress.com/,,,,
404187443395850240,https://twitter.com/KristoferSjhlm/status/404187443395850240,2013-11-23 09:59:30+00:00,Sunmarsposten from #norway use Adobe Edge Animate to make their awardwinning #ddj http://t.co/AvWXSonvec #djinorden13,en,1,KristoferSjhlm,norway,#djinorden13,,,http://html.adobe.com/edge/animate/,,,,
404187271995195392,https://twitter.com/andersgreen/status/404187271995195392,2013-11-23 09:58:49+00:00,Tableau for Mac? ...not yet http://t.co/rN4EFn9xlP #djinorden13  #djinorden2013,fr,0,andersgreen,djinorden13,#djinorden13,,,http://www.tableausoftware.com/public/blog/2013/09/tableau-public-mac-2130,,,,
404186974892097536,https://twitter.com/Viltteri/status/404186974892097536,2013-11-23 09:57:38+00:00,RT @EsaMakinen: Blog featuring norwegian data journalism: http://t.co/pdvuuUinaD #djinorden13,en,2,Viltteri,djinorden13,#djinorden13,,EsaMakinen,http://smpno.wordpress.com/,,,,
404186672868241411,https://twitter.com/DJournalistikSH/status/404186672868241411,2013-11-23 09:56:26+00:00,Tableau! Now live at http://t.co/RgwrtmTHLn #djinorden2013  #djinorden13 (Tip-sheet at: http://t.co/o88UNFX8AW),in,0,DJournalistikSH,djinorden2013,#djinorden13,,,http://webappl.web.sh.se/datajournalistik2013,,,,
404186631374381056,https://twitter.com/EsaMakinen/status/404186631374381056,2013-11-23 09:56:17+00:00,Blog featuring norwegian data journalism: http://t.co/pdvuuUinaD #djinorden13,en,2,EsaMakinen,djinorden13,#djinorden13,,,http://smpno.wordpress.com/,,,,
404185840215396352,https://twitter.com/Amaaria/status/404185840215396352,2013-11-23 09:53:08+00:00,"Finnish Twitter ""RT @DJournalistikSH: Day 2, track 2 http://t.co/V1LC90qFOo #djinorden13 #djinorden2013”",et,1,Amaaria,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZvgt4xIgAAVM0i.jpg,DJournalistikSH,,,,DJournalistikSH,404185178005725184
404185178005725184,https://twitter.com/DJournalistikSH/status/404185178005725184,2013-11-23 09:50:30+00:00,"RT @DJournalistikSH: Day 2, track 2 http://t.co/Gtly6yDyJ2 #djinorden13 #djinorden2013",et,0,DJournalistikSH,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZvgt4xIgAAVM0i.jpg,DJournalistikSH,,,,,
404184500877656064,https://twitter.com/ericssonmagnus/status/404184500877656064,2013-11-23 09:47:49+00:00,RT @MarcusEkdahl: Länk till HD:s knäck Vattenkollen http://t.co/i0HrEabnc5 @flassen   #djinorden13,sv,2,ericssonmagnus,djinorden13,#djinorden13,,MarcusEkdahl,http://hd.se/bjuv/2013/05/31/bjuv-underkanner-vattnet/,,,,
404184437052936192,https://twitter.com/Viltteri/status/404184437052936192,2013-11-23 09:47:33+00:00,More water #crowdsourcing. Case of water price in France. #djinorden13 http://t.co/7OX1nsncJD,en,1,Viltteri,crowdsourcing,#djinorden13,,,http://datajournalismhandbook.org/1.0/en/case_studies_17.html,,,,
404184021284192256,https://twitter.com/MarcusEkdahl/status/404184021284192256,2013-11-23 09:45:54+00:00,Länk till HD:s knäck Vattenkollen http://t.co/i0HrEabnc5 @flassen   #djinorden13,sv,2,MarcusEkdahl,djinorden13,#djinorden13,,flassen,http://hd.se/bjuv/2013/05/31/bjuv-underkanner-vattnet/,,,,
404183967072800768,https://twitter.com/juhsa/status/404183967072800768,2013-11-23 09:45:41+00:00,RT @Viltteri: #crowdsourcing the taste of local water. Helsingfors Dagblad case study. #djinorden13 http://t.co/G7n7qJpg7B,en,1,juhsa,crowdsourcing,#djinorden13,,Viltteri,http://hd.se/lokalt/2013/05/31/stor-karta-over-vattenkollen/,,,,
404183853709131776,https://twitter.com/ericssonmagnus/status/404183853709131776,2013-11-23 09:45:14+00:00,"RT @sisiwei: .@LivHaker says when she started in #ddj, she needed guts and patience. #djinorden13 http://t.co/75MuViwEwA",en,5,ericssonmagnus,ddj,#djinorden13,https://pbs.twimg.com/media/BZvx4j5IUAAwFko.jpg,sisiwei,,,,,
404183611139579904,https://twitter.com/MarieKerrolf/status/404183611139579904,2013-11-23 09:44:16+00:00,"Så många möjligheter, så lite tid...
#djinorden13",sv,0,MarieKerrolf,djinorden13,#djinorden13,,,,,,,
404182971659599872,https://twitter.com/EsaMakinen/status/404182971659599872,2013-11-23 09:41:44+00:00,Stack overflow is single most important tool for any advanced data journalist. #djinorden13,en,1,EsaMakinen,djinorden13,#djinorden13,,,,,,,
404182662367428608,https://twitter.com/Viltteri/status/404182662367428608,2013-11-23 09:40:30+00:00,#crowdsourcing the taste of local water. Helsingfors Dagblad case study. #djinorden13 http://t.co/G7n7qJpg7B,en,1,Viltteri,crowdsourcing,#djinorden13,,,http://hd.se/lokalt/2013/05/31/stor-karta-over-vattenkollen/,,,,
404182545769971712,https://twitter.com/sisiwei/status/404182545769971712,2013-11-23 09:40:02+00:00,".@LivHaker says when she started in #ddj, she needed guts and patience. #djinorden13 http://t.co/75MuViwEwA",en,5,sisiwei,ddj,#djinorden13,https://pbs.twimg.com/media/BZvx4j5IUAAwFko.jpg,LivHaker,,,,LivHaker,403807940345614336
404181974862299136,https://twitter.com/EsaMakinen/status/404181974862299136,2013-11-23 09:37:46+00:00,@LivHaker @henchman presenting best practises.  #djinorden13 http://t.co/Fn3GhqwZvi,et,1,EsaMakinen,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZvxXU3IgAA6vLS.jpg,LivHaker,,,,LivHaker,
404181121363374080,https://twitter.com/MarcusEkdahl/status/404181121363374080,2013-11-23 09:34:23+00:00,Nu är det dags för HD och @flassen och Ann Sofie Wieland och vattenkollen #djinorden13,sv,0,MarcusEkdahl,djinorden13,#djinorden13,,flassen,,,,,
404180976223653888,https://twitter.com/ericssonmagnus/status/404180976223653888,2013-11-23 09:33:48+00:00,Nu @flassen &amp; Annsofie Wieland om HDs vattenkollen! Crowdsourcing när den är som bäst - och vi gillar crowdsourcing! #djinorden13,da,0,ericssonmagnus,djinorden13,#djinorden13,,flassen,,,,,
404180111916032000,https://twitter.com/LivHaker/status/404180111916032000,2013-11-23 09:30:22+00:00,"Starting our session in a sec, welcome! #djinorden13 Room624",en,0,LivHaker,djinorden13,#djinorden13,,,,,,,
404180059936026624,https://twitter.com/Daga___/status/404180059936026624,2013-11-23 09:30:10+00:00,RT @fiwa: Typeform - fornuftig ny platform til spørgeskemaer: http://t.co/E07gfZcn6d #djinorden13,da,2,Daga___,djinorden13,#djinorden13,,fiwa,http://www.typeform.com,,,,
404179587070173184,https://twitter.com/fiwa/status/404179587070173184,2013-11-23 09:28:17+00:00,Typeform - fornuftig ny platform til spørgeskemaer: http://t.co/E07gfZcn6d #djinorden13,da,2,fiwa,djinorden13,#djinorden13,,,http://www.typeform.com,,,,
404173737521852416,https://twitter.com/AndersNaeselius/status/404173737521852416,2013-11-23 09:05:02+00:00,Nu ger @Tobias_Brandel handfasta tips om hur man kan använda Facebook i research. Mycket bra. #djinorden13,sv,0,AndersNaeselius,djinorden13,#djinorden13,,Tobias_Brandel,,,,,
404173238537707520,https://twitter.com/LivHaker/status/404173238537707520,2013-11-23 09:03:03+00:00,RT @henchman: What have we learned in one year with datajournalism: http://t.co/wnuzJbOW94 #smpLAB #djinorden13,en,4,LivHaker,smpLAB,#djinorden13,,henchman,http://smpno.wordpress.com/2013/11/22/what-have-we-learned/,,,,
404172106344456192,https://twitter.com/ceciliadjurberg/status/404172106344456192,2013-11-23 08:58:33+00:00,Grymma @jensfinnas rivstartar #djinorden13 dag 2 m att prata java. Jag behöver mer java @ Södertörns… http://t.co/3Vs9GAvypk,sv,0,ceciliadjurberg,djinorden13,#djinorden13,,jensfinnas,http://instagram.com/p/hDRtM6zNdX/,,,,
404171654999576576,https://twitter.com/KristoferSjhlm/status/404171654999576576,2013-11-23 08:56:46+00:00,@DLapidus is stuck at the aiport in  Dubai. I will try to present #dataviz from @svtpejl in his place at #djinorden13 at 11.30 track 3.,en,0,KristoferSjhlm,dataviz,#djinorden13,,DLapidus,,,,DLapidus,
404171241462194176,https://twitter.com/Loukas_RS/status/404171241462194176,2013-11-23 08:55:07+00:00,Not sure whether Typeform can be used by us at public service media. Who owns the rights to the data? Have emailed company #djinorden13,en,0,Loukas_RS,djinorden13,#djinorden13,,,,,,,
404170593807138816,https://twitter.com/DJournalistikSH/status/404170593807138816,2013-11-23 08:52:33+00:00,RT @jooohan: Här berättar @Tobias_Brandel från SvD om journalistik han gjort med hjälp av Twitterdata. #djinorden13 http://t.co/GLcPQqKLqj,sv,3,DJournalistikSH,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZvmB05IgAAdXks.jpg,jooohan,,,,,
404170581412954112,https://twitter.com/KristoferSjhlm/status/404170581412954112,2013-11-23 08:52:30+00:00,Sug på den @HelenaBengtsson RT @joakimpalmkvist: SQL med Helena Bengtsson på #djinorden13. Hon är nog gud.,da,0,KristoferSjhlm,djinorden13,#djinorden13,,HelenaBengtsson,,,,,
404170253053480960,https://twitter.com/KristoferSjhlm/status/404170253053480960,2013-11-23 08:51:12+00:00,RT @kwang: Stort Grattis @KerstinWeigl @KristinaEdblom @magnusljadas Martin Hedström! http://t.co/anpq44dibb #djinorden13 #Thenordicdatajou…,da,1,KristoferSjhlm,djinorden13,#djinorden13,,kwang,http://www.aftonbladet.se/nyheter/article17895295.ab,,,,
404170027999723520,https://twitter.com/KristoferSjhlm/status/404170027999723520,2013-11-23 08:50:18+00:00,RT @jooohan: Här berättar @Tobias_Brandel från SvD om journalistik han gjort med hjälp av Twitterdata. #djinorden13 http://t.co/GLcPQqKLqj,sv,3,KristoferSjhlm,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZvmB05IgAAdXks.jpg,jooohan,,,,,
404169510783295488,https://twitter.com/jooohan/status/404169510783295488,2013-11-23 08:48:15+00:00,Här berättar @Tobias_Brandel från SvD om journalistik han gjort med hjälp av Twitterdata. #djinorden13 http://t.co/GLcPQqKLqj,sv,3,jooohan,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZvmB05IgAAdXks.jpg,Tobias_Brandel,,,,,
404168670496436224,https://twitter.com/emmakvennberg/status/404168670496436224,2013-11-23 08:44:54+00:00,Kan alla som just nu är på #djinorden13 vänligen uppdatera mer så vi som inte är där kan följa med? Thx! #datajournalistik #bigdata #biglove,sv,0,emmakvennberg,djinorden13,#djinorden13,,,,,,,
404166424442470400,https://twitter.com/Ullasvt/status/404166424442470400,2013-11-23 08:35:59+00:00,Inga (!!) ungdomar följer vare sig Göran Hägglund eller Gudrun Schyman på twitter visar @hampusbrynolf  #djinorden13,sv,0,Ullasvt,djinorden13,#djinorden13,,hampusbrynolf,,,,,
404166095227346944,https://twitter.com/hbergsten/status/404166095227346944,2013-11-23 08:34:40+00:00,Borde tagit mig till #djinorden13. Såg det på tok för sent!,sv,0,hbergsten,djinorden13,#djinorden13,,,,,,,
404165512550440960,https://twitter.com/ST_PeterJonsson/status/404165512550440960,2013-11-23 08:32:21+00:00,@ricwes tyckte det blev en bra debatt. Intressant hur olika redaktioner tänker #djinorden13,sv,0,ST_PeterJonsson,djinorden13,#djinorden13,,ricwes,,,,ricwes,403791810402988032
404165449736544256,https://twitter.com/Ullasvt/status/404165449736544256,2013-11-23 08:32:06+00:00,"Twittergruppen som har ""mys, humor och polis"" som gemensam faktor fascinerar i Hampus Brynolfs genomgång #djinorden13",sv,0,Ullasvt,djinorden13,#djinorden13,,,,,,,
404165426806284288,https://twitter.com/zehijexyn/status/404165426806284288,2013-11-23 08:32:01+00:00,"LONDON, Nov 22 #djinorden13 - BT and Rupert Murdoch's British newspapers http://t.co/mJsT0f1ST7",en,0,zehijexyn,djinorden13,#djinorden13,,,http://goo.gl/fb/TnHgr,,,,
404165264767721472,https://twitter.com/kwang/status/404165264767721472,2013-11-23 08:31:22+00:00,Stort Grattis @KerstinWeigl @KristinaEdblom @magnusljadas Martin Hedström! http://t.co/anpq44dibb #djinorden13 #Thenordicdatajournalismaward,da,1,kwang,djinorden13,#djinorden13,,KerstinWeigl,http://www.aftonbladet.se/nyheter/article17895295.ab,,,,
404164824642646016,https://twitter.com/Amaaria/status/404164824642646016,2013-11-23 08:29:37+00:00,Early morning and already inspired of social media analysis (Twitter) w/@hampusbrynolf  #djinorden13,en,0,Amaaria,djinorden13,#djinorden13,,hampusbrynolf,,,,,
404163108018847744,https://twitter.com/sjoholm/status/404163108018847744,2013-11-23 08:22:48+00:00,Aftonbladets satsning om dödade kvinnor tog 3 mån att ta fram. Mycket papper &amp; byråkrati. http://t.co/lVT2nb7BVL #djinorden2013 #djinorden13,sv,0,sjoholm,djinorden2013,#djinorden13,,,http://dodadekvinnor.aftonbladet.se,,,,
404162911716667392,https://twitter.com/joakimpalmkvist/status/404162911716667392,2013-11-23 08:22:01+00:00,SQL med Helena Bengtsson på #djinorden13. Hon är nog gud.,da,0,joakimpalmkvist,djinorden13,#djinorden13,,,,,,,
404161666050719744,https://twitter.com/DJournalistikSH/status/404161666050719744,2013-11-23 08:17:04+00:00,Twittersfären i Sverige och hur den kan analyseras med @hampusbrynolf på #djinorden13,sv,0,DJournalistikSH,djinorden13,#djinorden13,,hampusbrynolf,,,,,
404161624896200704,https://twitter.com/Viltteri/status/404161624896200704,2013-11-23 08:16:55+00:00,RT @DJournalistikSH: Vakna! Livesändning: http://t.co/0leU4jrX3U #djinorden13 #djinorden2013 …men kommer att gå i att se i efterhand. Somna…,sv,4,Viltteri,djinorden13,#djinorden13,,DJournalistikSH,http://www.blogg.sh.se/datajournalistik/,,,,
404161121869123585,https://twitter.com/Jervelycke/status/404161121869123585,2013-11-23 08:14:55+00:00,@jensfinnas är på plats och vi med! #djinorden13 http://t.co/buRBBdHXAA,sv,0,Jervelycke,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZveZhxIEAAiksx.jpg,jensfinnas,,,,jensfinnas,
404160856403234816,https://twitter.com/DJournalistikSH/status/404160856403234816,2013-11-23 08:13:51+00:00,"RT @jensfinnas: Hej #djinorden13, eder essential tools-föreläsare blir fem minuter sen. Men sen blir det en grym session.",sv,1,DJournalistikSH,djinorden13,#djinorden13,,jensfinnas,,,,,
404160499069493248,https://twitter.com/sodertorn/status/404160499069493248,2013-11-23 08:12:26+00:00,RT @DJournalistikSH: Vakna! Livesändning: http://t.co/0leU4jrX3U #djinorden13 #djinorden2013 …men kommer att gå i att se i efterhand. Somna…,sv,4,sodertorn,djinorden13,#djinorden13,,DJournalistikSH,http://www.blogg.sh.se/datajournalistik/,,,,
404158832865443840,https://twitter.com/sodertorn/status/404158832865443840,2013-11-23 08:05:49+00:00,RT @hampusbrynolf: På väg för att föreläsa på @sodertorn och #djinorden13 - kul!,sv,1,sodertorn,djinorden13,#djinorden13,,hampusbrynolf,,,,,
404158620796854274,https://twitter.com/DJournalistikSH/status/404158620796854274,2013-11-23 08:04:58+00:00,Vakna! Livesändning: http://t.co/0leU4jrX3U #djinorden13 #djinorden2013 …men kommer att gå i att se i efterhand. Somna om igen :),sv,4,DJournalistikSH,djinorden13,#djinorden13,,,http://www.blogg.sh.se/datajournalistik/,,,,
404158094315253760,https://twitter.com/DJournalistikSH/status/404158094315253760,2013-11-23 08:02:53+00:00,(Live) Vi hårdstartar spår 4 med SQL http://t.co/0leU4jrX3U #djinorden13 #djinorden2013,da,0,DJournalistikSH,djinorden13,#djinorden13,,,http://www.blogg.sh.se/datajournalistik/,,,,
404154557757796352,https://twitter.com/welalyvanowu/status/404154557757796352,2013-11-23 07:48:50+00:00,Recipes for Health Dried #djinorden13,en,0,welalyvanowu,djinorden13,#djinorden13,,,,,,,
404153112740384768,https://twitter.com/bewetapopixa/status/404153112740384768,2013-11-23 07:43:05+00:00,UPDATE 3-Brazil #djinorden13 awards $9 bln of airport,en,0,bewetapopixa,djinorden13,#djinorden13,,,,,,,
404150528017727488,https://twitter.com/jensfinnas/status/404150528017727488,2013-11-23 07:32:49+00:00,"Hej #djinorden13, eder essential tools-föreläsare blir fem minuter sen. Men sen blir det en grym session.",sv,1,jensfinnas,djinorden13,#djinorden13,,,,,,,
404148125608464384,https://twitter.com/M1ke987/status/404148125608464384,2013-11-23 07:23:16+00:00,RT @grensund: Tipsheet och filer till dagens nybörjarworkshop i Tableau: http://t.co/PIsO8i3TOI #djinorden13,sv,1,M1ke987,djinorden13,#djinorden13,,grensund,http://bit.ly/17QyHPL,,,,
404147456356941824,https://twitter.com/abrenna/status/404147456356941824,2013-11-23 07:20:36+00:00,RT @henchman: What have we learned in one year with datajournalism: http://t.co/wnuzJbOW94 #smpLAB #djinorden13,en,4,abrenna,smpLAB,#djinorden13,,henchman,http://smpno.wordpress.com/2013/11/22/what-have-we-learned/,,,,
404146467977576448,https://twitter.com/hannarelling/status/404146467977576448,2013-11-23 07:16:41+00:00,RT @henchman: What have we learned in one year with datajournalism: http://t.co/wnuzJbOW94 #smpLAB #djinorden13,en,4,hannarelling,smpLAB,#djinorden13,,henchman,http://smpno.wordpress.com/2013/11/22/what-have-we-learned/,,,,
404145858444161024,https://twitter.com/wolequjekigu/status/404145858444161024,2013-11-23 07:14:15+00:00,A skeptic Give #djinorden13 Iran talks,en,0,wolequjekigu,djinorden13,#djinorden13,,,,,,,
404145401093423104,https://twitter.com/MartinaNord/status/404145401093423104,2013-11-23 07:12:26+00:00,på väg till dag två av #djinorden. Klurigt nog har de schemalagt väldigt intressanta programpunkter klockan 9.00... #djinorden13 #djinorden,sv,1,MartinaNord,djinorden,#djinorden13,,,,,,,
404143115885641728,https://twitter.com/Loukas_RS/status/404143115885641728,2013-11-23 07:03:22+00:00,"I'LL TRY NOT TO BE TOO LOUD THIS MORNING THEN ""@pallih: A bar with the price of 20 Sek... I'll be hungover tomorrow. #djinorden13""",en,0,Loukas_RS,djinorden13,#djinorden13,,pallih,,,,,
404142649390530560,https://twitter.com/grensund/status/404142649390530560,2013-11-23 07:01:30+00:00,Tipsheet och filer till dagens nybörjarworkshop i Tableau: http://t.co/PIsO8i3TOI #djinorden13,sv,1,grensund,djinorden13,#djinorden13,,,http://bit.ly/17QyHPL,,,,
404135654931443712,https://twitter.com/dexukewovyz/status/404135654931443712,2013-11-23 06:33:43+00:00,Union und SPD #djinorden13 Bachelet,de,0,dexukewovyz,djinorden13,#djinorden13,,,,,,,
404135029972140032,https://twitter.com/qunepyfuz/status/404135029972140032,2013-11-23 06:31:14+00:00,"Melvin Ejim and DeAndre Kane each scored #djinorden13 21 points, leading http://t.co/oExTigrKZl",en,0,qunepyfuz,djinorden13,#djinorden13,,,http://goo.gl/fb/iCZUM,,,,
404134849096990720,https://twitter.com/hampusbrynolf/status/404134849096990720,2013-11-23 06:30:31+00:00,På väg för att föreläsa på @sodertorn och #djinorden13 - kul!,sv,1,hampusbrynolf,djinorden13,#djinorden13,,sodertorn,,,,,
404133012574863360,https://twitter.com/LivHaker/status/404133012574863360,2013-11-23 06:23:13+00:00,Jøye meg! Vi er...overveldet! #winners #NoridicDataJournalismAwards #storytelling #djinorden13,no,0,LivHaker,winners,#djinorden13,,,,,,,
404133007843667968,https://twitter.com/magnusljadas/status/404133007843667968,2013-11-23 06:23:12+00:00,“@camillanorstrom: Grattis @KerstinWeigl @KristinaEdblom @magnusljadas och Martin Hedström! http://t.co/EiKWDSkmeR #djinorden13” Tack!,sv,0,magnusljadas,djinorden13,#djinorden13,,camillanorstrom,http://www.aftonbladet.se/nyheter/article17895295.ab,,,camillanorstrom,404018279695785985
404127360318185473,https://twitter.com/DJournalistikSH/status/404127360318185473,2013-11-23 06:00:45+00:00,RT @tuomaspeltomaki: Thanks everybody here at #djinorden13 for giving me and HS the nordic data journalism award. You guys are great!,en,2,DJournalistikSH,djinorden13,#djinorden13,,tuomaspeltomaki,,,,,
404127039852408832,https://twitter.com/DJournalistikSH/status/404127039852408832,2013-11-23 05:59:29+00:00,"RT @Loukas_RS: That's my word, I've copyrighted it for future use RT""@DJournalistikSH: But how do I audioalize this? #djinorden13 http://t.…",en,1,DJournalistikSH,djinorden13,#djinorden13,,Loukas_RS,,,,,
404125291465179137,https://twitter.com/DJournalistikSH/status/404125291465179137,2013-11-23 05:52:32+00:00,RT @M1ke987: En av dagens intressantaste diskussioner om hur journalister och utvecklare kan jobba tillsammans #djinorden13 http://t.co/fr7…,sv,3,DJournalistikSH,djinorden13,#djinorden13,,M1ke987,,,,,
404125098569138176,https://twitter.com/DJournalistikSH/status/404125098569138176,2013-11-23 05:51:46+00:00,RT @finnowl: Proppfullt när #djinorden13 slår upp dörrarna. http://t.co/4cGvEbM6Cl,sv,1,DJournalistikSH,djinorden13,#djinorden13,https://pbs.twimg.com/media/BZqgw4oIIAApoPg.jpg,finnowl,,,,,
404123764121927680,https://twitter.com/andb/status/404123764121927680,2013-11-23 05:46:28+00:00,"RT @MariaTragardh: och här kan man läsa om de lyckliga vinnarna:
http://t.co/Uq8uAssZev
#Thenordicdatajournalismaward #djinorden13",sv,1,andb,Thenordicdatajournalismaward,#djinorden13,,MariaTragardh,http://www.aftonbladet.se/nyheter/article17895295.ab,,,,
404108422549110784,https://twitter.com/ymugatef/status/404108422549110784,2013-11-23 04:45:30+00:00,"Christian Langbein, Benjamin #djinorden13 Bashein Mr. Langbein is vice http://t.co/yIDYSeNNWK #followpyramid",en,0,ymugatef,djinorden13,#djinorden13,,,http://goo.gl/fb/UKmQd,,,,
404107182461186048,https://twitter.com/apyrubibe/status/404107182461186048,2013-11-23 04:40:34+00:00,Take Viagra Arsenal to cure ... jetlag? The curious ways some passengers http://t.co/nPWWVs469j #djinorden13,en,0,apyrubibe,djinorden13,#djinorden13,,,http://goo.gl/fb/s9Ig4,,,,
404104116609490944,https://twitter.com/yqipixer/status/404104116609490944,2013-11-23 04:28:23+00:00,"Balloon Ride #djinorden13 to Offer Expansive View, for a Price http://t.co/AYwvajocYu",en,0,yqipixer,djinorden13,#djinorden13,,,http://goo.gl/fb/UnbZC,,,,
404098552441630720,https://twitter.com/hanna_tykka/status/404098552441630720,2013-11-23 04:06:17+00:00,"RT @tuomaspeltomaki: Voitin juuri pohjoismaisen datajournalismipalkinnon, oi onnea! #djinorden13",fi,5,hanna_tykka,djinorden13,#djinorden13,,tuomaspeltomaki,,,,,
404093331841765376,https://twitter.com/enituzanp/status/404093331841765376,2013-11-23 03:45:32+00:00,Nov. 7 - China sends a IKEA two-year-old giant panda that was bred in http://t.co/GLOcDeTghs #djinorden13,en,0,enituzanp,djinorden13,#djinorden13,,,http://goo.gl/fb/skLGv,,,,
404069799493632000,https://twitter.com/rogerrappfot/status/404069799493632000,2013-11-23 02:12:02+00:00,“@henchman: Det ble pris på #smplab i Stockholm i dag. #storytelling #djinorden13 http://t.co/leFyT2GK3q” Grattis!,da,0,rogerrappfot,smplab,#djinorden13,https://pbs.twimg.com/media/BZtSknkCIAAS5S5.jpg,henchman,,,,henchman,404007380746137600
404052594089549824,https://twitter.com/jarvilehto/status/404052594089549824,2013-11-23 01:03:40+00:00,"RT @tuomaspeltomaki: Voitin juuri pohjoismaisen datajournalismipalkinnon, oi onnea! #djinorden13",fi,5,jarvilehto,djinorden13,#djinorden13,,tuomaspeltomaki,,,,,
404042070072889346,https://twitter.com/teelmo/status/404042070072889346,2013-11-23 00:21:50+00:00,"Such an amazing day at the #djinorden13 today. Inspiring sessions and talks with talented people. Now off to bed, see you again tomorrow.",en,0,teelmo,djinorden13,#djinorden13,,,,,,,
